basisOfRecord,catalogNumber,collectionCode,country,eventDate,extraction_method,image,institutionCode,locality,ocr_confidence,ocr_engine,recordedBy,scientificName,specimen_id,stateProvince
PreservedSpecimen,019118,REGINA,Canada,0191,simple,cfea8afe1210d6c8a622791d39c988366c6a22924c18410b0c9e9d33532c06c0.jpg,AAFC,,0.922,vision,,Boutelous gracilis,cfea8afe1210d6c8a622791d39c988366c6a22924c18410b0c9e9d33532c06c0,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1984,simple,cfed1bc76ab342b37bd4255696215124874ae1c04b08637268618e456edc3fa8.jpg,AAFC,,1.0,vision,,Beckmannia syzigachne,cfed1bc76ab342b37bd4255696215124874ae1c04b08637268618e456edc3fa8,Saskatchewan
PreservedSpecimen,1400,,Canada,1400,simple,cff2e5e4a1ac0cd014b490b8f99ceb9ae8421633f02dc4bd2ae05d09773381c3.jpg,,,0.961,vision,,Numier astere,cff2e5e4a1ac0cd014b490b8f99ceb9ae8421633f02dc4bd2ae05d09773381c3,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1963,simple,d00161808fa2b3c2f930f41a7d3dbfae7515321036b92624eb7ff3545f57967e.jpg,AAFC,,0.976,vision,,Stages in,d00161808fa2b3c2f930f41a7d3dbfae7515321036b92624eb7ff3545f57967e,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1990,simple,d0286a277c722cc677e0fa63e607c92f2b76dcd77c4674adbbb9d2bfbb051dd6.jpg,AAFC,,1.0,vision,,Bromus tectorum,d0286a277c722cc677e0fa63e607c92f2b76dcd77c4674adbbb9d2bfbb051dd6,Saskatchewan
PreservedSpecimen,,REGINA,Canada,"July 16, 1929",simple,d0405614fdcec8d624be94a7a6e3a17153b7618c79ac73feafc24e673bbc0870.jpg,AAFC,,1.0,vision,S. E. Clarke.,Bromus pumpellianus,d0405614fdcec8d624be94a7a6e3a17153b7618c79ac73feafc24e673bbc0870,Saskatchewan
PreservedSpecimen,,,Canada,8516,simple,d0485257010971b84a83d351e067994a3a2239e2a64e0ff73f9543e1bbbec53c.jpg,,,0.964,vision,,Identified by,d0485257010971b84a83d351e067994a3a2239e2a64e0ff73f9543e1bbbec53c,Saskatchewan
PreservedSpecimen,,,Canada,,simple,d05d6fef924981b111974cbc63e67d4d91ad7807972a86bb025671d0c600664f.jpg,,,0.891,vision,,Checked by,d05d6fef924981b111974cbc63e67d4d91ad7807972a86bb025671d0c600664f,Saskatchewan
PreservedSpecimen,1478,REGINA,Canada,1988,simple,d06ba182202a73cabe3540ad900b72890b9b6ce7da6bdc80c75af2987b5f477e.jpg,AAFC,,0.973,vision,,Sonchus arvensis,d06ba182202a73cabe3540ad900b72890b9b6ce7da6bdc80c75af2987b5f477e,Saskatchewan
PreservedSpecimen,,,Canada,5900,simple,d06c00b918c768e9e5d9d696ce9e766c123df4c822f7a98719000be243a1681a.jpg,,,0.913,vision,,Matricaris maritina,d06c00b918c768e9e5d9d696ce9e766c123df4c822f7a98719000be243a1681a,Saskatchewan
PreservedSpecimen,,,Canada,,simple,d07974caaba7f672949b1335e0cddb8958cd0941c1c8ca8de249b0f303218db3.jpg,,,0.737,vision,,Mantabe highu,d07974caaba7f672949b1335e0cddb8958cd0941c1c8ca8de249b0f303218db3,Saskatchewan
PreservedSpecimen,,REGINA,Canada,2805,simple,d082ea6da9461607d6e6b52342b8bf6dd5ca896ad277b13a8b716bff4330e3f8.jpg,AAFC,,1.0,vision,,Solidago nemoralis,d082ea6da9461607d6e6b52342b8bf6dd5ca896ad277b13a8b716bff4330e3f8,Saskatchewan
PreservedSpecimen,1090,REGINA,Canada,1985,simple,d0ad5988ca704b2d43c6e32ffb887c602f16e7e233a3d579a3ff5f65899e2426.jpg,AAFC,,0.933,vision,,Bidens frondosa,d0ad5988ca704b2d43c6e32ffb887c602f16e7e233a3d579a3ff5f65899e2426,Saskatchewan
PreservedSpecimen,,,,,simple,d0da4f019401969d43713a34cf674923a6aa0492a76c3cb633e407aee15962f1.jpg,,,1.0,vision,,,d0da4f019401969d43713a34cf674923a6aa0492a76c3cb633e407aee15962f1,
PreservedSpecimen,,REGINA,Canada,1317,simple,d0fd1b7faa60e6017204d312bc1dafdabb7febb40ecda1fbf3e0965e5eda4f29.jpg,AAFC,,0.889,vision,,Agropyron trachycaulum,d0fd1b7faa60e6017204d312bc1dafdabb7febb40ecda1fbf3e0965e5eda4f29,Saskatchewan
PreservedSpecimen,,,,,simple,d139813d52ab7800c7f2752066931f94be013d55807dcc492df720a610b3df29.jpg,,,1.0,vision,,,d139813d52ab7800c7f2752066931f94be013d55807dcc492df720a610b3df29,
PreservedSpecimen,,REGINA,Canada,2735,simple,d156894a72033dedc10600c33299436f95db257b195d883066c824ac53414708.jpg,AAFC,"gravel,road edge",0.963,vision,,Habitat gravel,d156894a72033dedc10600c33299436f95db257b195d883066c824ac53414708,Saskatchewan
PreservedSpecimen,,,,,simple,d160d8f2bcdb59cbcfa97ac2c77d4fb36d0c4711e8d4d846e78f4021c99684e1.jpg,,,0.3,vision,,,d160d8f2bcdb59cbcfa97ac2c77d4fb36d0c4711e8d4d846e78f4021c99684e1,
PreservedSpecimen,1064,REGINA,Canada,1964,simple,d16d78453aa1bdfeb026fe6c03ce5c2791e66fa0601fe449b2787fd40f67090b.jpg,AAFC,,0.971,vision,,Agrohordeum macounii,d16d78453aa1bdfeb026fe6c03ce5c2791e66fa0601fe449b2787fd40f67090b,Saskatchewan
PreservedSpecimen,2443,REGINA,Canada,2443,simple,d17437ed0e10d46ac2b702aabb999b66c0d26fb2835e97e1df952891c8eda435.jpg,AAFC,,1.0,vision,,Agropyron inerme,d17437ed0e10d46ac2b702aabb999b66c0d26fb2835e97e1df952891c8eda435,Saskatchewan
PreservedSpecimen,,REGINA,Canada,2907,simple,d1adf8e22adf9ed8bc3e03996c9852436d0b7dc29d1ac71d05f61bc535e37dc2.jpg,AAFC,,0.892,vision,,Solidago lepida,d1adf8e22adf9ed8bc3e03996c9852436d0b7dc29d1ac71d05f61bc535e37dc2,Saskatchewan
PreservedSpecimen,,,,,simple,d1c191bd80b44029e5a0b4b1647e2a8aacf3ef8957d514b9ed26fd840c1618e2.jpg,,,1.0,vision,,,d1c191bd80b44029e5a0b4b1647e2a8aacf3ef8957d514b9ed26fd840c1618e2,
PreservedSpecimen,,,,,simple,d1d6af59fae3456d9835f6a7c1860bf0dd3cf1c744fc85ee8c4b944fa75fd4ee.jpg,,,0.883,vision,,Crepis rununata,d1d6af59fae3456d9835f6a7c1860bf0dd3cf1c744fc85ee8c4b944fa75fd4ee,
PreservedSpecimen,,REGINA,Canada,,simple,d1e633ba0c4919515cf37a2aaaaf071ac2828b309b1d7dfa780f3f3480879b62.jpg,AAFC,,1.0,vision,,Riesootrol aren,d1e633ba0c4919515cf37a2aaaaf071ac2828b309b1d7dfa780f3f3480879b62,Saskatchewan
PreservedSpecimen,2,,Canada,1561,simple,d242315d9f02a15961963733060ccc790ee8fb29cb2c1e029d22cd8c7464d310.jpg,,,0.943,vision,,Native grassland,d242315d9f02a15961963733060ccc790ee8fb29cb2c1e029d22cd8c7464d310,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1383,simple,d24924418b1af27dc18ec95bf7793cf6f2baffa2c6c4149506f897489de25d53.jpg,AAFC,,0.964,vision,,Ma tenacr,d24924418b1af27dc18ec95bf7793cf6f2baffa2c6c4149506f897489de25d53,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1984,simple,d25e360d73082b2ac9cf88dcd5c0be5e8f48781ad7ee0b485c4afb0e6b24b2dc.jpg,AAFC,,1.0,vision,Thomas. .,Senecio vulgaris,d25e360d73082b2ac9cf88dcd5c0be5e8f48781ad7ee0b485c4afb0e6b24b2dc,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1969,simple,d2690ecf0ffb8a8d1a62d9487be265b2b0b0a6a49beaa1fb13e2c814575264b9.jpg,AAFC,,1.0,vision,,Agropyron repens,d2690ecf0ffb8a8d1a62d9487be265b2b0b0a6a49beaa1fb13e2c814575264b9,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1985,simple,d269a29c858dd82d9ba84df4f19c798ca14348ff1920ba57626993f2408d4683.jpg,AAFC,,1.0,vision,,Cuhie flcoered,d269a29c858dd82d9ba84df4f19c798ca14348ff1920ba57626993f2408d4683,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1183,simple,d280526392213e751c64f57de236f4aeedb86285c49cba05b8424982477243c3.jpg,AAFC,,1.0,vision,K. Mortenseo Pathogen Identified by...K.. Mortenesn. Host Identifled by.....k..Mortensen..,Arstium minus,d280526392213e751c64f57de236f4aeedb86285c49cba05b8424982477243c3,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,d29fd5023dbdcb61638532c549a154c3cbb2ffc66b22ac8a1af9e839b0352d24.jpg,AAFC,,0.953,vision,Pathogen Identified by..... Host Identified by..M..Maw.. M..Maw,Identified by,d29fd5023dbdcb61638532c549a154c3cbb2ffc66b22ac8a1af9e839b0352d24,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,d2b24e5cb7ba5b50d6b94111539dc0d4e3f40d954cc576e62091f64eb157953c.jpg,AAFC,,0.967,vision,,Identified by,d2b24e5cb7ba5b50d6b94111539dc0d4e3f40d954cc576e62091f64eb157953c,Saskatchewan
PreservedSpecimen,,,,,simple,d2be47cd8620a6744ef7a1786e608c6e3f29c1c833fd9496494dd67f2f8e029b.jpg,,,1.0,vision,,,d2be47cd8620a6744ef7a1786e608c6e3f29c1c833fd9496494dd67f2f8e029b,
PreservedSpecimen,,REGINA,Canada,1986,simple,d2caa2afb49697e14e1d9bc9c9094f3113a77e934e6dbf2834b577f5c8cf349d.jpg,AAFC,,0.942,vision,,Vrgulus faleatus,d2caa2afb49697e14e1d9bc9c9094f3113a77e934e6dbf2834b577f5c8cf349d,Saskatchewan
PreservedSpecimen,67,REGINA,Canada,2809,simple,d2d549644484c32bd16e44906b354461f70f950a0c035c04774261c25924645e.jpg,AAFC,,1.0,vision,,Rowatt grain,d2d549644484c32bd16e44906b354461f70f950a0c035c04774261c25924645e,Saskatchewan
PreservedSpecimen,019586,,Canada,0195,simple,d2f2deab1ab3d89926077588aae58e16f2732bdfe1155b097d5200ba05e3714f.jpg,,,1.0,vision,,Stipa viridula,d2f2deab1ab3d89926077588aae58e16f2732bdfe1155b097d5200ba05e3714f,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1411,simple,d2f3c3da25f35514625be6157570a0f4178e3d50f79629c2e1db5167d7679321.jpg,AAFC,,0.873,vision,,Hreracum unbellatumi,d2f3c3da25f35514625be6157570a0f4178e3d50f79629c2e1db5167d7679321,Saskatchewan
PreservedSpecimen,,REGINA,Canada,08/03/83,simple,d3043cd1ebcb75827004fe74ae8ee0f20d7a9dde65744a7cf279d9d95071a0f5.jpg,AAFC,,0.963,vision,,Liatris ligulistylis,d3043cd1ebcb75827004fe74ae8ee0f20d7a9dde65744a7cf279d9d95071a0f5,Saskatchewan
PreservedSpecimen,,,,,simple,d30c56dd2bb6e34283cd110ff1befc50b83e9a8d1a9ba884c6489758a72dfc65.jpg,,,0.833,vision,,Lactuca seanial,d30c56dd2bb6e34283cd110ff1befc50b83e9a8d1a9ba884c6489758a72dfc65,
PreservedSpecimen,,,Canada,1971,simple,d332f3cb85f162ad61e7096e8cf8980c0cc9a9bb5f61a66485ec1228b06de92e.jpg,,,1.0,vision,,,d332f3cb85f162ad61e7096e8cf8980c0cc9a9bb5f61a66485ec1228b06de92e,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1190,simple,d33c30d9c91133a8ba102bd6ca1753841611660ae5f4251129dc404bca60730b.jpg,AAFC,,0.975,vision,,Colletotrichum aloesoporioidea,d33c30d9c91133a8ba102bd6ca1753841611660ae5f4251129dc404bca60730b,Saskatchewan
PreservedSpecimen,,REGINA,Canada,2809,simple,d35aedec1fe51cf54ce6174963adc36413593fa8c87930a6a9fe86c1f0dbd2cc.jpg,AAFC,,0.971,vision,,Solidago rigida,d35aedec1fe51cf54ce6174963adc36413593fa8c87930a6a9fe86c1f0dbd2cc,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1994,simple,d38450fbdd92fa524befb454a46980a7aeefafea7ad01a184070f9e68f935b72.jpg,AAFC,,0.95,vision,M.Mo.,Lesf spsts,d38450fbdd92fa524befb454a46980a7aeefafea7ad01a184070f9e68f935b72,Saskatchewan
PreservedSpecimen,2126,REGINA,Canada,2126,simple,d38caac3507db5f635994b33b4349063ef6f8f84a5f186597598ca409d6d37c6.jpg,AAFC,,0.976,vision,,Growing in,d38caac3507db5f635994b33b4349063ef6f8f84a5f186597598ca409d6d37c6,Saskatchewan
PreservedSpecimen,,,,,simple,d3a4d9b671f3f8b53972dfcda24d2b1f2d464de7ed1812d7befb5426e59e6c39.jpg,,,1.0,vision,,Lappula echinata,d3a4d9b671f3f8b53972dfcda24d2b1f2d464de7ed1812d7befb5426e59e6c39,
PreservedSpecimen,279,REGINA,Canada,1983,simple,d3ce22d1c18cced7f7ef4de4f60a8f774fa37226b3d4c915e9f6be6f0767a9a8.jpg,AAFC,,0.918,vision,Woo .,Aster laevis,d3ce22d1c18cced7f7ef4de4f60a8f774fa37226b3d4c915e9f6be6f0767a9a8,Saskatchewan
PreservedSpecimen,261,REGINA,Canada,1984,simple,d3cf9ad8adf72272ae63b935c06a8ebfc44b05e1b111058540e49bacaaea64e0.jpg,AAFC,,1.0,vision,,Eaba beans,d3cf9ad8adf72272ae63b935c06a8ebfc44b05e1b111058540e49bacaaea64e0,Saskatchewan
PreservedSpecimen,97,REGINA,Canada,1986,simple,d406e7ec0f3a4cc56d093ab183b6f77dcb367a501f13288b471f00dccead62f1.jpg,AAFC,,0.936,vision,,Citesion jubatrdenm,d406e7ec0f3a4cc56d093ab183b6f77dcb367a501f13288b471f00dccead62f1,Saskatchewan
PreservedSpecimen,1661,REGINA,Canada,8033,simple,d4a1d85ccd84bbd0251ce1841b2fa40ec6a6de4a7e235c961df8da08259b7b00.jpg,AAFC,,0.956,vision,,Bota ron,d4a1d85ccd84bbd0251ce1841b2fa40ec6a6de4a7e235c961df8da08259b7b00,Saskatchewan
PreservedSpecimen,,,,,simple,d4f6257a1e72bcc0f0fe021e773bbf8f94b1332d716f53cde01568e7c0f1278e.jpg,,,1.0,vision,,Potentilla norvegicat,d4f6257a1e72bcc0f0fe021e773bbf8f94b1332d716f53cde01568e7c0f1278e,
PreservedSpecimen,,,Canada,2984,simple,d506a60fda6233ed67219052ccd53cc9d1b2164f143f19bf20f71077285523d5.jpg,,,0.922,vision,,Solidago bicolor,d506a60fda6233ed67219052ccd53cc9d1b2164f143f19bf20f71077285523d5,Saskatchewan
PreservedSpecimen,,,Canada,1984,simple,d52d90e128ef088f93b040d1f8949b803b6f4dafbe315897204100c133db403e.jpg,,e behind campsite in field,0.956,vision,,Ilimn colorchecker,d52d90e128ef088f93b040d1f8949b803b6f4dafbe315897204100c133db403e,Saskatchewan
PreservedSpecimen,1239,REGINA,Canada,1239,simple,d546f49ccc39a2ad02d137ca5af401141573538cb30564110bcaa8b9691dc45c.jpg,AAFC,,0.97,vision,,Met wicnria,d546f49ccc39a2ad02d137ca5af401141573538cb30564110bcaa8b9691dc45c,Saskatchewan
PreservedSpecimen,9145,REGINA,Canada,9145,simple,d54f2053a24454f0e1b71e9d69afad22d84ba024829d9853feb73caa9190d895.jpg,AAFC,,0.956,vision,,Blecheyed susan,d54f2053a24454f0e1b71e9d69afad22d84ba024829d9853feb73caa9190d895,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1988,simple,d55773174540f2897c41d547416b9049817047220d24e9a585faf1f2d3e45766.jpg,AAFC,,0.939,vision,,Duplicate confirmed,d55773174540f2897c41d547416b9049817047220d24e9a585faf1f2d3e45766,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1923,simple,d558c95d37c722db92b46c78147e7bf6171f825dae07ee70b8292bcee189d4e7.jpg,AAFC,Populetun,1.0,vision,,Elymus innovatus,d558c95d37c722db92b46c78147e7bf6171f825dae07ee70b8292bcee189d4e7,Saskatchewan
PreservedSpecimen,330,REGINA,Canada,1969,simple,d577dad0ba54f160f6b7d15969f02dc33c783cb4ea44cce5bf9ec1cb97d3b944.jpg,AAFC,,0.963,vision,,Witicn calibrite,d577dad0ba54f160f6b7d15969f02dc33c783cb4ea44cce5bf9ec1cb97d3b944,Saskatchewan
PreservedSpecimen,897,REGINA,Canada,1043,simple,d57b44e6725e359c4e7a4e8047c293fdc8af2f220164d46086303c4102b5bfc1.jpg,AAFC,,0.917,vision,,Checked by,d57b44e6725e359c4e7a4e8047c293fdc8af2f220164d46086303c4102b5bfc1,Saskatchewan
PreservedSpecimen,,,Canada,,simple,d5a13aef1df164f654326b827409db6438484cc74e0f25cfb1ce9821a2131629.jpg,,,0.785,vision,,Checked by,d5a13aef1df164f654326b827409db6438484cc74e0f25cfb1ce9821a2131629,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,d5ae8a56748daeefe66f9e8013cdcfedccfd205fee7b4bef574032ae16bd758b.jpg,AAFC,,0.775,vision,,Checked by,d5ae8a56748daeefe66f9e8013cdcfedccfd205fee7b4bef574032ae16bd758b,Saskatchewan
PreservedSpecimen,1345,REGINA,Canada,1345,simple,d5beedc5fe541705b406ca9f3c58d0e2c769738231d0ec86b1b0e309bf13f459.jpg,AAFC,,0.961,vision,,Poa sp,d5beedc5fe541705b406ca9f3c58d0e2c769738231d0ec86b1b0e309bf13f459,Saskatchewan
PreservedSpecimen,,,,,simple,d5c453eb6239bc366c47fc42f37f92587bbf57e42936ce7f9fc0be3d87abc3c3.jpg,,,1.0,vision,,,d5c453eb6239bc366c47fc42f37f92587bbf57e42936ce7f9fc0be3d87abc3c3,
PreservedSpecimen,07291,REGINA,Canada,0729,simple,d5ddcce40753b00f3fdf8858e0f1e2e25cf1b1ed2befc421c72d7cc81b4f3ccf.jpg,AAFC,,0.943,vision,,Pasture sage,d5ddcce40753b00f3fdf8858e0f1e2e25cf1b1ed2befc421c72d7cc81b4f3ccf,Saskatchewan
PreservedSpecimen,,,Canada,,simple,d5f58c85f0d3443cdd16a2b21b1b464e6e3d33b193f6738d086757ccfc578435.jpg,,,1.0,vision,,Sesk sock,d5f58c85f0d3443cdd16a2b21b1b464e6e3d33b193f6738d086757ccfc578435,Saskatchewan
PreservedSpecimen,1256,REGINA,Canada,1988,simple,d5f72effac4505536a5125ec1a282dfeb36e0d968210e2d1103274013e736b25.jpg,AAFC,,0.933,vision,,Duplicate confirmed,d5f72effac4505536a5125ec1a282dfeb36e0d968210e2d1103274013e736b25,Saskatchewan
PreservedSpecimen,,,,,simple,d605d2d1163be47420ceadd2435d8ee91fc914882c68315b0e60ed049dbc4904.jpg,,,1.0,vision,,,d605d2d1163be47420ceadd2435d8ee91fc914882c68315b0e60ed049dbc4904,
PreservedSpecimen,,REGINA,Canada,08/18/83,simple,d607341ff7e66ae3a67af5f81e7cf2de572e0e90e7c99a95162a9c93aca119d5.jpg,AAFC,,1.0,vision,,Senecio eremophilus,d607341ff7e66ae3a67af5f81e7cf2de572e0e90e7c99a95162a9c93aca119d5,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,d6bc472db561ce1c96795c292535bddb144f98093c1225b2aaea1a550e3cc985.jpg,AAFC,,0.942,vision,,Identified by,d6bc472db561ce1c96795c292535bddb144f98093c1225b2aaea1a550e3cc985,Saskatchewan
PreservedSpecimen,,,Canada,,simple,d6fd61ee5cf471d3019ed27ea4903758a9319845b3412422b6660627c4fea41d.jpg,,,1.0,vision,,,d6fd61ee5cf471d3019ed27ea4903758a9319845b3412422b6660627c4fea41d,Saskatchewan
PreservedSpecimen,,,,,simple,d711cf0435aee5d20f6b0d50a847f4beb226f8430e6b6bf4d0fb50f2df627e4d.jpg,,,1.0,vision,,,d711cf0435aee5d20f6b0d50a847f4beb226f8430e6b6bf4d0fb50f2df627e4d,
PreservedSpecimen,,REGINA,Canada,1984,simple,d72006268e49d63c8f3fc16e995108b9dbac7ecf656fe956eb70aea7f57b1dc7.jpg,AAFC,,1.0,vision,,Sonchus arvensis,d72006268e49d63c8f3fc16e995108b9dbac7ecf656fe956eb70aea7f57b1dc7,Saskatchewan
PreservedSpecimen,280462,,Canada,2804,simple,d7256d182d9dac28006410d64e28a20da7fd3bf097fb03146943b34545c2f1df.jpg,,,0.968,vision,,Lietris punctota,d7256d182d9dac28006410d64e28a20da7fd3bf097fb03146943b34545c2f1df,Saskatchewan
PreservedSpecimen,,,,,simple,d73a2c3c94cf61f1eb45c8e94d5c84ab98099ff52578f276cb2d6fac2f9ea1e8.jpg,,,1.0,vision,,,d73a2c3c94cf61f1eb45c8e94d5c84ab98099ff52578f276cb2d6fac2f9ea1e8,
PreservedSpecimen,,REGINA,Canada,3078,simple,d754d984af465a857c8f8656e97d35284d7771901596a58d74c1f6313b03963d.jpg,AAFC,ditch,0.961,vision,,Checked by,d754d984af465a857c8f8656e97d35284d7771901596a58d74c1f6313b03963d,Saskatchewan
PreservedSpecimen,,REGINA,Canada,"July. 11, 1987",simple,d757f659b69c1bded8eee983caa952bdb9b3d4f8475bce6a8705ec64e3a3da18.jpg,AAFC,Winter wjeat field,0.961,vision,,Winter wjeat,d757f659b69c1bded8eee983caa952bdb9b3d4f8475bce6a8705ec64e3a3da18,Saskatchewan
PreservedSpecimen,193,REGINA,Canada,1963,simple,d76986e1274e61530b026c3102fbac502db82452174ea79ea8f03d9d1b9b003a.jpg,AAFC,Astragaletun pectineti ALBERTA sstisou,0.933,vision,,Koeleria eristata,d76986e1274e61530b026c3102fbac502db82452174ea79ea8f03d9d1b9b003a,Saskatchewan
PreservedSpecimen,2,REGINA,Canada,1739,simple,d76f8c54bd82d8a0e6534ea87734c3697de0fee2e7b04f50323657543a127971.jpg,AAFC,,0.936,vision,,Rudbeckia laciniate,d76f8c54bd82d8a0e6534ea87734c3697de0fee2e7b04f50323657543a127971,Saskatchewan
PreservedSpecimen,624,REGINA,Canada,1949,simple,d7870a97509ebb4db8728e3bdaf1b725cd17f5cc101fac9f187a21c946a41243.jpg,AAFC,,1.0,vision,,Aodsde ditch,d7870a97509ebb4db8728e3bdaf1b725cd17f5cc101fac9f187a21c946a41243,Saskatchewan
PreservedSpecimen,,,,,simple,d7c31641684b7b4b8c431b7ceba75d19a6be329b3cd627b52a356618fcf2e6f8.jpg,,,0.72,vision,,Centaurea acroptili,d7c31641684b7b4b8c431b7ceba75d19a6be329b3cd627b52a356618fcf2e6f8,
PreservedSpecimen,,,,,simple,d7cb690a4ce0206a78ab746fe1e09da81202421b77c95bb7bb5ce567a7816fbf.jpg,,,1.0,vision,,,d7cb690a4ce0206a78ab746fe1e09da81202421b77c95bb7bb5ce567a7816fbf,
PreservedSpecimen,,REGINA,Canada,,simple,d7cdac6d64900642a82e3350c30fbbf9f4c3cf1bc86c7c0ccb1ea3126f7af36d.jpg,AAFC,,0.97,vision,Coll. No. . Checked by D. calibrite,Checked by,d7cdac6d64900642a82e3350c30fbbf9f4c3cf1bc86c7c0ccb1ea3126f7af36d,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1988,simple,d7d9dfa0edc5c55832ed044627c2a9dc19583e7ad7c5b197d884aeae719fa136.jpg,AAFC,caragana hedge,1.0,vision,,Lactuca serriola,d7d9dfa0edc5c55832ed044627c2a9dc19583e7ad7c5b197d884aeae719fa136,Saskatchewan
PreservedSpecimen,52,,Canada,"Sept 2, 1982",simple,d87173e65b80928102732a1f198d2da089205179e155a0ffe40bf854a0cf362d.jpg,,,0.959,vision,Thomas Wise,Xanthiun strumacium,d87173e65b80928102732a1f198d2da089205179e155a0ffe40bf854a0cf362d,Saskatchewan
PreservedSpecimen,,,,,simple,d877ce954df9dc6adafd5e1f7ba7ebc2f9642e2136b7951ad31dca2ce6f6dbf8.jpg,,,1.0,vision,,,d877ce954df9dc6adafd5e1f7ba7ebc2f9642e2136b7951ad31dca2ce6f6dbf8,
PreservedSpecimen,,REGINA,Canada,,simple,d88df64bee3acadeaec198e169193c88ebde24223473d5caf0cff6d5203a7094.jpg,AAFC,Corn fleld,0.922,vision,,Amarenthus powell,d88df64bee3acadeaec198e169193c88ebde24223473d5caf0cff6d5203a7094,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1984,simple,d89951c8873b5cabe37860ebea5476a4bcf706fdd5ce0e6f56baff236d5f1d62.jpg,AAFC,,1.0,vision,,Tragopogon dubius,d89951c8873b5cabe37860ebea5476a4bcf706fdd5ce0e6f56baff236d5f1d62,Saskatchewan
PreservedSpecimen,,,,,simple,d8a96fc23d295c9e7f869c991c342f51c983fa9de38786166efd5e4e496caedd.jpg,,,1.0,vision,,,d8a96fc23d295c9e7f869c991c342f51c983fa9de38786166efd5e4e496caedd,
PreservedSpecimen,19,REGINA,Canada,1961,simple,d8cea59ea0879b1399f1afe58a582c67028d43d97836058aa7bd33d91554f706.jpg,AAFC,,1.0,vision,,Bragrostie megastnchy,d8cea59ea0879b1399f1afe58a582c67028d43d97836058aa7bd33d91554f706,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1923,simple,d8e19b3b8931ceea6ca2d9150d30c1f8eda1716177f4ba4db7aa149fe0aac50d.jpg,AAFC,HABITAT ASSOCIATION,0.923,vision,,Elymus innovatus,d8e19b3b8931ceea6ca2d9150d30c1f8eda1716177f4ba4db7aa149fe0aac50d,Saskatchewan
PreservedSpecimen,a9,REGINA,Canada,1987,simple,d8e9f2ac3713d02ac752d580721840a89a78e84ef62147a157fc7074d8dde857.jpg,AAFC,,0.953,vision,,Number a,d8e9f2ac3713d02ac752d580721840a89a78e84ef62147a157fc7074d8dde857,Saskatchewan
PreservedSpecimen,,,Canada,,simple,d8ebf33be45673c26f75d794ee90a6d476bccdc43d2fe1938eb56a1079ffd333.jpg,,Srouel pif,0.963,vision,,Colletotrichum forcum,d8ebf33be45673c26f75d794ee90a6d476bccdc43d2fe1938eb56a1079ffd333,Saskatchewan
PreservedSpecimen,,,,,simple,d90d57b4ff382f0b239b2cf07f9690705071b194b11d9ec9e6b800e0bf1a84ac.jpg,,,1.0,vision,,,d90d57b4ff382f0b239b2cf07f9690705071b194b11d9ec9e6b800e0bf1a84ac,
PreservedSpecimen,280,REGINA,Canada,2696,simple,d928584910be4cbe1daa2744aa1e9e61a32f89f6f87871a26f6b6ddd5053658d.jpg,AAFC,,0.961,vision,,Xanthium strumarium,d928584910be4cbe1daa2744aa1e9e61a32f89f6f87871a26f6b6ddd5053658d,Saskatchewan
PreservedSpecimen,,,,,simple,d93d106c6708a395564c9736ca5c7eccb9ad15b579b9786679e1d394a98e32c9.jpg,,,1.0,vision,,,d93d106c6708a395564c9736ca5c7eccb9ad15b579b9786679e1d394a98e32c9,
PreservedSpecimen,323,REGINA,Canada,2801,simple,d947a89e56678c6b0bf80cfd593a5c506363c1842b555195d5cda1d573f889e5.jpg,AAFC,,0.961,vision,Thomas . ..,Aster hesperius,d947a89e56678c6b0bf80cfd593a5c506363c1842b555195d5cda1d573f889e5,Saskatchewan
PreservedSpecimen,019,REGINA,Canada,3224,simple,d954026995a2f4c07adc137ba9e95ae1da2e8c6471e63fd0cc6f293a2dfcb059.jpg,AAFC,,0.905,vision,,Stipe spartea,d954026995a2f4c07adc137ba9e95ae1da2e8c6471e63fd0cc6f293a2dfcb059,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1984,simple,d97c252abd85114891a701bff03a9a6a86db4519460ec6728a1394fcfb423ce7.jpg,AAFC,roadsde ditch,0.889,vision,Thomas.. .,Unl mm,d97c252abd85114891a701bff03a9a6a86db4519460ec6728a1394fcfb423ce7,Saskatchewan
